empresa_id,nombre,emisiones_netas,regulacion_id,costo_impuesto,cumple_normativa
EMP000465,Empresa_465,6970.09,REG004617,86251.33,0
EMP000466,Empresa_466,10763.14,REG024160,390212.72,0
EMP000467,Empresa_467,4168.91,REG007333,126264.12,0
EMP000468,Empresa_468,6661.38,REG007333,225613.98,0
EMP000469,Empresa_469,1147.49,REG026381,5226.03,0
EMP000470,Empresa_470,446.91,REG007043,0.0,1
EMP000471,Empresa_471,10594.82,REG007333,382400.9,0
EMP000472,Empresa_472,18243.42,REG026381,616918.4,0
EMP000473,Empresa_473,3232.47,REG007043,54162.87,0
EMP000474,Empresa_474,456.64,REG007043,0.0,1
EMP000475,Empresa_475,7898.78,REG004617,99670.9,0
EMP000476,Empresa_476,2290.13,REG009011,17065.11,0
EMP000477,Empresa_477,10334.18,REG008575,107103.64,0
EMP000478,Empresa_478,-42.92,REG008575,0.0,1
EMP000479,Empresa_479,16391.34,REG007043,373528.65,0
EMP000480,Empresa_480,4443.13,REG029620,74872.03,0
EMP000481,Empresa_481,9510.31,REG007043,206526.05,0
EMP000482,Empresa_482,-10669.24,REG004617,0.0,1
EMP000483,Empresa_483,10160.18,REG024160,366112.41,0
EMP000484,Empresa_484,15147.36,REG029620,307796.07,0
EMP000485,Empresa_485,6788.84,REG024160,231359.95,0
EMP000486,Empresa_486,12355.01,REG004617,164063.42,0
EMP000487,Empresa_487,13026.34,REG029620,261642.68,0
EMP000488,Empresa_488,5927.79,REG008575,56430.16,0
EMP000489,Empresa_489,5447.55,REG008575,50907.4,0
EMP000490,Empresa_490,1470.53,REG024888,19303.72,0
EMP000491,Empresa_491,14769.33,REG006127,231662.26,0
EMP000492,Empresa_492,8146.3,REG024888,293477.6,0
EMP000493,Empresa_493,2443.38,REG024888,59258.67,0
EMP000494,Empresa_494,14868.35,REG007333,552743.8,0
EMP000495,Empresa_495,15121.06,REG026381,505200.36,0
EMP000496,Empresa_496,1298.13,REG004617,4291.51,0
EMP000497,Empresa_497,-10695.19,REG004617,0.0,1
EMP000498,Empresa_498,10536.19,REG008575,109426.76,0
EMP000499,Empresa_499,-995.51,REG024160,0.0,1
EMP000500,Empresa_500,11222.49,REG006127,171968.94,0
EMP000501,Empresa_501,-3679.96,REG007043,0.0,1
EMP000502,Empresa_502,11758.14,REG009011,142326.88,0
EMP000503,Empresa_503,-744.07,REG029620,0.0,1
EMP000504,Empresa_504,-3200.55,REG024160,0.0,1
EMP000505,Empresa_505,16716.18,REG004617,227082.33,0
EMP000506,Empresa_506,12769.42,REG007333,469080.45,0
EMP000507,Empresa_507,14990.91,REG007043,339540.21,0
EMP000508,Empresa_508,-1333.73,REG008575,0.0,1
EMP000509,Empresa_509,-4023.1,REG006127,0.0,1
EMP000510,Empresa_510,10799.47,REG006127,164849.51,0
EMP000511,Empresa_511,9070.16,REG024888,331420.53,0
EMP000512,Empresa_512,1649.53,REG007333,25841.64,0
EMP000513,Empresa_513,2947.38,REG024160,77816.79,0
EMP000514,Empresa_514,1261.99,REG008575,2773.46,0
EMP000515,Empresa_515,490.03,REG029620,0.0,1
EMP000516,Empresa_516,-7103.34,REG009011,0.0,1
EMP000517,Empresa_517,11338.5,REG009011,136775.05,0
EMP000518,Empresa_518,6139.74,REG004617,74252.77,0
EMP000519,Empresa_519,1587.54,REG008575,6517.28,0
EMP000520,Empresa_520,18233.83,REG004617,249012.37,0
EMP000521,Empresa_521,9567.35,REG026381,306488.62,0
EMP000522,Empresa_522,19028.34,REG007043,437528.64,0
EMP000523,Empresa_523,16046.51,REG009011,199062.02,0
EMP000524,Empresa_524,709.29,REG007333,0.0,1
EMP000525,Empresa_525,2903.05,REG029620,41359.88,0
EMP000526,Empresa_526,8948.34,REG024160,317675.16,0
EMP000527,Empresa_527,7302.88,REG024160,251906.13,0
EMP000528,Empresa_528,1789.85,REG004617,11396.86,0
EMP000529,Empresa_529,-763.19,REG024160,0.0,1
EMP000530,Empresa_530,10088.85,REG007043,220567.22,0
EMP000531,Empresa_531,2763.77,REG024160,70477.9,0
EMP000532,Empresa_532,-6963.0,REG004617,0.0,1
EMP000533,Empresa_533,3423.19,REG024160,96834.92,0
EMP000534,Empresa_534,5978.09,REG024888,204429.21,0
EMP000535,Empresa_535,9305.16,REG029620,180669.8,0
EMP000536,Empresa_536,6475.48,REG006127,92076.76,0
EMP000537,Empresa_537,-1575.66,REG004617,0.0,1
EMP000538,Empresa_538,15762.84,REG009011,195309.07,0
EMP000539,Empresa_539,-2567.17,REG006127,0.0,1
EMP000540,Empresa_540,16665.64,REG029620,340833.84,0
EMP000541,Empresa_541,4746.04,REG004617,54113.81,0
EMP000542,Empresa_542,15778.11,REG026381,528709.61,0
EMP000543,Empresa_543,10811.14,REG024888,402922.57,0
EMP000544,Empresa_544,-471.09,REG006127,0.0,1
EMP000545,Empresa_545,11182.76,REG007043,247116.41,0
EMP000546,Empresa_546,1134.36,REG026381,4756.24,0
EMP000547,Empresa_547,5343.63,REG029620,94466.91,0
EMP000548,Empresa_548,14510.4,REG029620,293935.82,0
EMP000549,Empresa_549,10312.17,REG026381,333138.28,0
EMP000550,Empresa_550,2030.72,REG024888,42310.72,0
EMP000551,Empresa_551,17503.06,REG009011,218332.18,0
EMP000552,Empresa_552,6953.98,REG024160,237960.6,0
EMP000553,Empresa_553,-10940.36,REG024160,0.0,1
EMP000554,Empresa_554,10570.72,REG009011,126617.32,0
EMP000555,Empresa_555,4730.96,REG004617,53895.9,0
EMP000556,Empresa_556,12590.24,REG007333,461938.34,0
EMP000557,Empresa_557,505.58,REG004617,0.0,1
EMP000558,Empresa_558,19999.44,REG024160,759387.63,0
EMP000559,Empresa_559,13006.67,REG007043,291382.71,0
EMP000560,Empresa_560,12015.9,REG007333,439045.14,0
EMP000561,Empresa_561,604.42,REG024888,0.0,1
EMP000562,Empresa_562,12887.3,REG029620,258617.16,0
EMP000563,Empresa_563,3989.07,REG007043,72525.56,0
EMP000564,Empresa_564,11104.78,REG008575,115965.54,0
EMP000565,Empresa_565,5101.48,REG008575,46927.59,0
EMP000566,Empresa_566,3889.34,REG029620,62821.56,0
EMP000567,Empresa_567,-6374.22,REG009011,0.0,1
EMP000568,Empresa_568,1724.44,REG026381,25869.3,0
EMP000569,Empresa_569,13962.77,REG007043,314587.25,0
EMP000570,Empresa_570,7116.25,REG024160,244446.53,0
EMP000571,Empresa_571,15934.7,REG024888,613347.18,0
EMP000572,Empresa_572,10725.92,REG029620,211585.54,0
EMP000573,Empresa_573,11888.28,REG029620,236878.49,0
EMP000574,Empresa_574,3944.47,REG024160,117670.48,0
EMP000575,Empresa_575,10364.5,REG008575,107452.32,0
EMP000576,Empresa_576,18104.31,REG007043,415102.43,0
EMP000577,Empresa_577,781.75,REG007333,0.0,1
EMP000578,Empresa_578,5929.58,REG024888,202436.9,0
EMP000579,Empresa_579,11042.79,REG024888,412436.44,0
EMP000580,Empresa_580,-5078.77,REG024888,0.0,1
EMP000581,Empresa_581,10282.58,REG029620,201938.46,0
EMP000582,Empresa_582,2121.78,REG007333,44665.52,0
EMP000583,Empresa_583,7408.13,REG029620,139390.43,0
EMP000584,Empresa_584,147.82,REG009011,0.0,1
EMP000585,Empresa_585,14405.44,REG024160,535795.45,0
EMP000586,Empresa_586,10506.84,REG007043,230711.83,0
EMP000587,Empresa_587,4758.79,REG007333,149776.74,0
EMP000588,Empresa_588,361.99,REG009011,0.0,1
EMP000589,Empresa_589,12985.0,REG024160,479020.46,0
EMP000590,Empresa_590,12619.24,REG007043,281979.78,0
EMP000591,Empresa_591,6188.89,REG007043,125915.19,0
EMP000592,Empresa_592,-298.49,REG008575,0.0,1
EMP000593,Empresa_593,14069.54,REG007333,520903.24,0
EMP000594,Empresa_594,6316.99,REG008575,60905.96,0
EMP000595,Empresa_595,-2619.99,REG024888,0.0,1
EMP000596,Empresa_596,6918.73,REG029620,128741.08,0
EMP000597,Empresa_597,2505.31,REG009011,19911.94,0
EMP000598,Empresa_598,8292.38,REG024160,291456.44,0
EMP000599,Empresa_599,9917.18,REG008575,102308.14,0
EMP000600,Empresa_600,16857.72,REG009011,209794.33,0
EMP000601,Empresa_601,2693.63,REG024888,69536.44,0
EMP000602,Empresa_602,731.96,REG026381,0.0,1
EMP000603,Empresa_603,15774.02,REG024888,606748.06,0
EMP000604,Empresa_604,5950.11,REG004617,71512.62,0
EMP000605,Empresa_605,8428.12,REG029620,161585.41,0
EMP000606,Empresa_606,796.85,REG009011,0.0,1
EMP000607,Empresa_607,7919.93,REG006127,116386.86,0
EMP000608,Empresa_608,13237.19,REG026381,437795.49,0
EMP000609,Empresa_609,-4871.43,REG024888,0.0,1
EMP000610,Empresa_610,6737.83,REG008575,65745.62,0
EMP000611,Empresa_611,3873.13,REG004617,41500.26,0
EMP000612,Empresa_612,17944.61,REG004617,244833.14,0
EMP000613,Empresa_613,1179.78,REG026381,6381.36,0
EMP000614,Empresa_614,11634.5,REG026381,380451.24,0
EMP000615,Empresa_615,18387.13,REG007043,421966.47,0
EMP000616,Empresa_616,-6433.7,REG026381,0.0,1
EMP000617,Empresa_617,14460.94,REG024888,552819.86,0
EMP000618,Empresa_618,886.83,REG029620,0.0,1
EMP000619,Empresa_619,10810.14,REG024160,392091.31,0
EMP000620,Empresa_620,19695.4,REG026381,668870.25,0
EMP000621,Empresa_621,14392.48,REG024160,535277.44,0
EMP000622,Empresa_622,11585.36,REG006127,178076.04,0
EMP000623,Empresa_623,3352.53,REG007333,93723.22,0
EMP000624,Empresa_624,3094.74,REG029620,45531.06,0
EMP000625,Empresa_625,4180.48,REG006127,53451.91,0
EMP000626,Empresa_626,512.44,REG029620,0.0,1
EMP000627,Empresa_627,-7849.84,REG004617,0.0,1
EMP000628,Empresa_628,9545.52,REG024888,350943.56,0
EMP000629,Empresa_629,14370.76,REG004617,193191.01,0
EMP000630,Empresa_630,1419.1,REG008575,4580.22,0
EMP000631,Empresa_631,7965.14,REG007333,277581.85,0
EMP000632,Empresa_632,9261.92,REG009011,109301.89,0
EMP000633,Empresa_633,2332.92,REG026381,47640.71,0
EMP000634,Empresa_634,12000.89,REG009011,145538.47,0
EMP000635,Empresa_635,19000.06,REG029620,391630.82,0
EMP000636,Empresa_636,1738.7,REG029620,16023.63,0
EMP000637,Empresa_637,-2402.6,REG007333,0.0,1
EMP000638,Empresa_638,11205.94,REG006127,171690.4,0
EMP000639,Empresa_639,12801.58,REG024888,484669.94,0
EMP000640,Empresa_640,6888.8,REG024160,235355.35,0
EMP000641,Empresa_641,-1703.24,REG007043,0.0,1
EMP000642,Empresa_642,-2300.44,REG004617,0.0,1
EMP000643,Empresa_643,5581.12,REG026381,163861.31,0
EMP000644,Empresa_644,10413.68,REG024888,386598.89,0
EMP000645,Empresa_645,6550.64,REG029620,120731.44,0
EMP000646,Empresa_646,2500.0,REG008575,17010.57,0
EMP000647,Empresa_647,5992.13,REG007333,198937.67,0
EMP000648,Empresa_648,17577.68,REG006127,278926.79,0
EMP000649,Empresa_649,7207.86,REG007333,247396.67,0
EMP000650,Empresa_650,6672.14,REG024160,226695.45,0
EMP000651,Empresa_651,19899.04,REG009011,250030.99,0
EMP000652,Empresa_652,222.08,REG007333,0.0,1
EMP000653,Empresa_653,5208.95,REG008575,48163.5,0
EMP000654,Empresa_654,16399.15,REG004617,222501.24,0
EMP000655,Empresa_655,7425.55,REG008575,73654.39,0
EMP000656,Empresa_656,5390.91,REG026381,157055.59,0
EMP000657,Empresa_657,12989.45,REG008575,137639.25,0
EMP000658,Empresa_658,2737.88,REG007333,69223.27,0
EMP000659,Empresa_659,-2058.44,REG008575,0.0,1
EMP000660,Empresa_660,10236.14,REG008575,105976.18,0
EMP000661,Empresa_661,12576.14,REG024160,462678.33,0
EMP000662,Empresa_662,6558.04,REG007043,134874.46,0
EMP000663,Empresa_663,3419.33,REG004617,34942.85,0
EMP000664,Empresa_664,16193.48,REG008575,174485.59,0
EMP000665,Empresa_665,-4601.82,REG007333,0.0,1
EMP000666,Empresa_666,12337.24,REG004617,163806.65,0
EMP000667,Empresa_667,14752.42,REG007043,333752.06,0
EMP000668,Empresa_668,13533.41,REG009011,165813.71,0
EMP000669,Empresa_669,8418.07,REG006127,124770.55,0
EMP000670,Empresa_670,56.97,REG024888,0.0,1
EMP000671,Empresa_671,13858.07,REG029620,279741.12,0
EMP000672,Empresa_672,6395.11,REG006127,90724.13,0
EMP000673,Empresa_673,6840.75,REG026381,208930.87,0
EMP000674,Empresa_674,11241.02,REG006127,172280.8,0
EMP000675,Empresa_675,10291.67,REG024888,381587.94,0
EMP000676,Empresa_676,13189.05,REG007333,485806.9,0
EMP000677,Empresa_677,14725.8,REG024160,548600.24,0
EMP000678,Empresa_678,13343.83,REG024160,493362.9,0
EMP000679,Empresa_679,3014.18,REG009011,26644.29,0
EMP000680,Empresa_680,12588.07,REG006127,194951.65,0
EMP000681,Empresa_681,8147.2,REG007333,284838.76,0
EMP000682,Empresa_682,14328.61,REG007333,531229.77,0
EMP000683,Empresa_683,1452.76,REG024160,18076.83,0
EMP000684,Empresa_684,-2483.94,REG006127,0.0,1
EMP000685,Empresa_685,1088.77,REG004617,1266.25,0
EMP000686,Empresa_686,6004.6,REG007043,121442.47,0
EMP000687,Empresa_687,18390.53,REG006127,292607.05,0
EMP000688,Empresa_688,12914.09,REG024160,476186.19,0
EMP000689,Empresa_689,11910.93,REG008575,125236.27,0
EMP000690,Empresa_690,7761.58,REG006127,113721.82,0
EMP000691,Empresa_691,8911.67,REG026381,283028.39,0
EMP000692,Empresa_692,5497.95,REG007043,109146.07,0
EMP000693,Empresa_693,986.85,REG029620,0.0,1
EMP000694,Empresa_694,14692.82,REG009011,181152.7,0
EMP000695,Empresa_695,9483.51,REG007333,338104.08,0
EMP000696,Empresa_696,18713.07,REG007333,705994.34,0
EMP000697,Empresa_697,19394.11,REG029620,400205.35,0
EMP000698,Empresa_698,15734.61,REG024160,588922.38,0
EMP000699,Empresa_699,4283.77,REG008575,37523.92,0
EMP000700,Empresa_700,730.45,REG024160,0.0,1
EMP000701,Empresa_701,7651.05,REG004617,96091.2,0
EMP000702,Empresa_702,19732.75,REG007333,746638.79,0
EMP000703,Empresa_703,10115.94,REG007333,363312.74,0
EMP000704,Empresa_704,13304.3,REG026381,440196.69,0
EMP000705,Empresa_705,7656.47,REG007333,265278.27,0
EMP000706,Empresa_706,8331.66,REG006127,123316.27,0
EMP000707,Empresa_707,2044.13,REG008575,11768.06,0
EMP000708,Empresa_708,13936.95,REG008575,148535.5,0
EMP000709,Empresa_709,7696.61,REG006127,112628.38,0
EMP000710,Empresa_710,11788.73,REG007333,429990.15,0
EMP000711,Empresa_711,5877.37,REG007333,194363.34,0
EMP000712,Empresa_712,7514.76,REG024160,260374.97,0
EMP000713,Empresa_713,4262.86,REG007333,130008.97,0
EMP000714,Empresa_714,-4114.44,REG007333,0.0,1
EMP000715,Empresa_715,-3866.48,REG004617,0.0,1
EMP000716,Empresa_716,16113.38,REG007043,366782.56,0
EMP000717,Empresa_717,17552.77,REG024160,661594.23,0
EMP000718,Empresa_718,675.37,REG008575,0.0,1
EMP000719,Empresa_719,13495.76,REG009011,165315.6,0
EMP000720,Empresa_720,17271.25,REG009011,215265.33,0
EMP000721,Empresa_721,18165.61,REG024160,686089.45,0
EMP000722,Empresa_722,11831.25,REG007043,262855.26,0
EMP000723,Empresa_723,5500.35,REG006127,75665.32,0
EMP000724,Empresa_724,3283.03,REG006127,38347.83,0
EMP000725,Empresa_725,-4345.09,REG024160,0.0,1
EMP000726,Empresa_726,16375.52,REG004617,222159.79,0
EMP000727,Empresa_727,13053.1,REG004617,174150.82,0
EMP000728,Empresa_728,5698.0,REG009011,62151.23,0
EMP000729,Empresa_729,12381.62,REG008575,130649.2,0
EMP000730,Empresa_730,17112.41,REG026381,576450.86,0
EMP000731,Empresa_731,11843.28,REG009011,143453.29,0
EMP000732,Empresa_732,-991.94,REG026381,0.0,1
EMP000733,Empresa_733,13037.14,REG009011,159248.05,0
EMP000734,Empresa_734,252.3,REG009011,0.0,1
EMP000735,Empresa_735,-109.25,REG006127,0.0,1
EMP000736,Empresa_736,4990.52,REG029620,86783.23,0
EMP000737,Empresa_737,3900.47,REG009011,38369.91,0
EMP000738,Empresa_738,168.93,REG004617,0.0,1
EMP000739,Empresa_739,-6944.93,REG006127,0.0,1
EMP000740,Empresa_740,10033.4,REG024888,370980.79,0
EMP000741,Empresa_741,-1934.13,REG024160,0.0,1
EMP000742,Empresa_742,-3827.89,REG026381,0.0,1
EMP000743,Empresa_743,11398.95,REG009011,137574.8,0
EMP000744,Empresa_744,4375.0,REG008575,38573.07,0
EMP000745,Empresa_745,1638.08,REG026381,22779.34,0
EMP000746,Empresa_746,1141.11,REG007333,5576.02,0
EMP000747,Empresa_747,16472.33,REG007043,375494.28,0
EMP000748,Empresa_748,5671.56,REG024160,186702.27,0
EMP000749,Empresa_749,12662.24,REG008575,133876.33,0
EMP000750,Empresa_750,5490.87,REG024160,179480.09,0
EMP000751,Empresa_751,13093.58,REG024160,483360.41,0
EMP000752,Empresa_752,15532.49,REG024888,596828.42,0
EMP000753,Empresa_753,19723.21,REG004617,270533.91,0
EMP000754,Empresa_754,15558.16,REG009011,192601.15,0
EMP000755,Empresa_755,11536.42,REG009011,139393.53,0
EMP000756,Empresa_756,742.93,REG024888,0.0,1
EMP000757,Empresa_757,1732.72,REG009011,9690.58,0
EMP000758,Empresa_758,14241.1,REG006127,222772.15,0
EMP000759,Empresa_759,1164.22,REG004617,2356.51,0
EMP000760,Empresa_760,15254.96,REG029620,310137.45,0
EMP000761,Empresa_761,11798.35,REG029620,234921.61,0
EMP000762,Empresa_762,2254.5,REG009011,16593.73,0
EMP000763,Empresa_763,4196.61,REG008575,36521.59,0
EMP000764,Empresa_764,1523.04,REG009011,6916.51,0
EMP000765,Empresa_765,16100.64,REG006127,254068.2,0
EMP000766,Empresa_766,11121.61,REG024160,404540.77,0
EMP000767,Empresa_767,1149.91,REG008575,1484.54,0
EMP000768,Empresa_768,13720.26,REG008575,146043.56,0
EMP000769,Empresa_769,-23.61,REG008575,0.0,1
EMP000770,Empresa_770,7310.9,REG009011,83489.9,0
EMP000771,Empresa_771,11940.68,REG026381,391406.37,0
EMP000772,Empresa_772,6177.34,REG008575,59299.98,0
EMP000773,Empresa_773,666.04,REG024160,0.0,1
EMP000774,Empresa_774,17002.71,REG024888,657210.35,0
EMP000775,Empresa_775,9014.15,REG008575,91923.3,0
EMP000776,Empresa_776,10556.27,REG006127,160756.46,0
EMP000777,Empresa_777,7469.03,REG024888,265662.12,0
EMP000778,Empresa_778,7104.44,REG029620,132782.13,0
EMP000779,Empresa_779,3993.95,REG029620,65097.87,0
EMP000780,Empresa_780,-547.17,REG024888,0.0,1
EMP000781,Empresa_781,2440.25,REG024888,59130.12,0
EMP000782,Empresa_782,10327.52,REG024888,383060.3,0
EMP000783,Empresa_783,16256.15,REG024160,609768.33,0
EMP000784,Empresa_784,226.89,REG007333,0.0,1
EMP000785,Empresa_785,680.32,REG007043,0.0,1
EMP000786,Empresa_786,-5327.95,REG024888,0.0,1
EMP000787,Empresa_787,4001.77,REG009011,39710.11,0
EMP000788,Empresa_788,-7835.66,REG008575,0.0,1
EMP000789,Empresa_789,17407.28,REG029620,356971.93,0
EMP000790,Empresa_790,8229.32,REG024888,296887.23,0
EMP000791,Empresa_791,5459.36,REG009011,58994.03,0
EMP000792,Empresa_792,-11208.97,REG007043,0.0,1
EMP000793,Empresa_793,13422.41,REG024888,510167.43,0
EMP000794,Empresa_794,7789.93,REG024160,271373.52,0
EMP000795,Empresa_795,19090.98,REG024888,742975.6,0
EMP000796,Empresa_796,7917.26,REG007043,167862.73,0
EMP000797,Empresa_797,2228.49,REG024888,50433.14,0
EMP000798,Empresa_798,16666.5,REG009011,207264.49,0
EMP000799,Empresa_799,-1205.51,REG009011,0.0,1
EMP000800,Empresa_800,3733.17,REG004617,39477.83,0
EMP000801,Empresa_801,-5111.59,REG008575,0.0,1
EMP000802,Empresa_802,205.77,REG024888,0.0,1
EMP000803,Empresa_803,13503.19,REG024160,499732.52,0
EMP000804,Empresa_804,12695.42,REG007043,283828.67,0
EMP000805,Empresa_805,890.45,REG007333,0.0,1
EMP000806,Empresa_806,3607.21,REG024888,107057.17,0
EMP000807,Empresa_807,11275.61,REG024160,410696.15,0
EMP000808,Empresa_808,533.82,REG007043,0.0,1
EMP000809,Empresa_809,287.07,REG004617,0.0,1
EMP000810,Empresa_810,19048.69,REG008575,207320.5,0
EMP000811,Empresa_811,-168.28,REG006127,0.0,1
EMP000812,Empresa_812,300.31,REG009011,0.0,1
EMP000813,Empresa_813,3214.5,REG029620,48137.04,0
EMP000814,Empresa_814,9730.7,REG008575,100163.62,0
EMP000815,Empresa_815,9392.15,REG009011,111024.84,0
EMP000816,Empresa_816,906.24,REG008575,0.0,1
EMP000817,Empresa_817,15580.42,REG026381,521636.26,0
EMP000818,Empresa_818,7159.55,REG029620,133981.32,0
EMP000819,Empresa_819,9163.91,REG024160,326291.5,0
EMP000820,Empresa_820,8867.83,REG024888,323110.83,0
EMP000821,Empresa_821,10061.08,REG007333,361126.02,0
EMP000822,Empresa_822,4073.48,REG024888,126206.88,0
EMP000823,Empresa_823,-7560.0,REG008575,0.0,1
EMP000824,Empresa_824,2497.37,REG007043,36322.0,0
EMP000825,Empresa_825,7347.66,REG007333,252969.1,0
EMP000826,Empresa_826,13691.4,REG007043,308001.1,0
EMP000827,Empresa_827,-262.3,REG024888,0.0,1
EMP000828,Empresa_828,12034.4,REG008575,126656.17,0
EMP000829,Empresa_829,-70.02,REG008575,0.0,1
EMP000830,Empresa_830,9689.46,REG024160,347297.73,0
EMP000831,Empresa_831,11648.82,REG024160,425613.35,0
EMP000832,Empresa_832,2765.74,REG029620,38372.02,0
EMP000833,Empresa_833,7066.2,REG024160,242446.03,0
EMP000834,Empresa_834,16627.65,REG004617,225803.07,0
EMP000835,Empresa_835,-3774.21,REG026381,0.0,1
EMP000836,Empresa_836,1556.04,REG026381,19843.95,0
EMP000837,Empresa_837,-2798.61,REG026381,0.0,1
EMP000838,Empresa_838,15019.03,REG029620,305003.61,0
EMP000839,Empresa_839,16578.0,REG007333,620890.45,0
EMP000840,Empresa_840,10242.13,REG008575,106045.06,0
EMP000841,Empresa_841,3068.72,REG026381,73967.64,0
EMP000842,Empresa_842,-549.52,REG026381,0.0,1
EMP000843,Empresa_843,11228.44,REG024888,420061.09,0
EMP000844,Empresa_844,17268.07,REG024160,650214.77,0
EMP000845,Empresa_845,284.52,REG026381,0.0,1
EMP000846,Empresa_846,5748.93,REG008575,54373.27,0
EMP000847,Empresa_847,5082.53,REG009011,54008.56,0
EMP000848,Empresa_848,10996.43,REG006127,168164.35,0
EMP000849,Empresa_849,4465.39,REG004617,50058.41,0
EMP000850,Empresa_850,6816.18,REG007333,231784.31,0
EMP000851,Empresa_851,10480.99,REG008575,108791.96,0
EMP000852,Empresa_852,12624.28,REG026381,415865.57,0
EMP000853,Empresa_853,1683.71,REG009011,9042.18,0
EMP000854,Empresa_854,1004.1,REG024888,147.44,0
EMP000855,Empresa_855,12828.22,REG008575,135785.1,0
EMP000856,Empresa_856,13146.12,REG006127,204343.63,0
EMP000857,Empresa_857,15708.96,REG024888,604076.04,0
EMP000858,Empresa_858,-5925.99,REG024160,0.0,1
EMP000859,Empresa_859,9563.42,REG024160,342259.91,0
EMP000860,Empresa_860,14003.04,REG004617,187877.46,0
EMP000861,Empresa_861,10778.12,REG006127,164490.19,0
EMP000862,Empresa_862,4608.32,REG026381,129054.52,0
EMP000863,Empresa_863,16225.23,REG006127,256165.05,0
EMP000864,Empresa_864,5420.28,REG024888,181519.95,0
EMP000865,Empresa_865,9104.75,REG029620,176308.88,0
EMP000866,Empresa_866,2099.71,REG009011,14545.86,0
EMP000867,Empresa_867,18605.61,REG029620,383047.59,0
EMP000868,Empresa_868,11199.08,REG006127,171574.95,0
EMP000869,Empresa_869,779.93,REG006127,0.0,1
EMP000870,Empresa_870,3769.83,REG008575,31613.62,0
EMP000871,Empresa_871,2625.17,REG006127,27276.04,0
EMP000872,Empresa_872,5927.33,REG024160,196925.4,0
EMP000873,Empresa_873,15605.9,REG026381,522547.94,0
EMP000874,Empresa_874,6748.06,REG008575,65863.26,0
EMP000875,Empresa_875,1359.93,REG008575,3899.77,0
EMP000876,Empresa_876,191.58,REG004617,0.0,1
EMP000877,Empresa_877,1950.64,REG004617,13720.28,0
EMP000878,Empresa_878,14257.4,REG026381,474298.61,0
EMP000879,Empresa_879,11305.71,REG024888,423234.56,0
EMP000880,Empresa_880,14925.4,REG024888,571895.23,0
EMP000881,Empresa_881,1575.18,REG006127,9604.71,0
EMP000882,Empresa_882,8253.15,REG008575,83171.8,0
EMP000883,Empresa_883,-2072.99,REG008575,0.0,1
EMP000884,Empresa_884,-5174.48,REG009011,0.0,1
EMP000885,Empresa_885,-1346.56,REG006127,0.0,1
EMP000886,Empresa_886,10038.61,REG007333,360230.37,0
EMP000887,Empresa_887,-9966.58,REG008575,0.0,1
